Hid,StreetType,Zip,Precinct,PrecinctSub,District,CityArea,isApt
5048,AVE,94538,832600,1,3,Centerville,False
5049,CMN,94538,835310,0,3,Downtown / BART,False
5050,BLVD,94538,832700,2,3,Centerville,True
5051,BLVD,94538,832700,2,3,Centerville,True
5052,CT,94538,832600,1,3,Centerville,False
5053,PL,94538,832910,0,3,Centerville,False
5054,CT,94536,835040,0,3,Downtown / BART,False
5055,PL,94538,832910,0,3,Centerville,False
5056,BLVD,94536,835100,0,3,Centerville,True
5057,CT,94536,835100,0,3,Centerville,False
5058,WAY,94538,832620,1,3,Centerville,False
5059,CT,94536,835400,0,3,Downtown / BART,False
5060,DR,94538,832900,0,3,Centerville,False
5061,WAY,94538,832900,0,3,Centerville,False
5062,LOOP,94536,835010,0,3,Centerville,False
5063,CT,94536,835040,0,3,Downtown / BART,False
5064,CMN,94536,835100,0,3,Centerville,False
5065,CMN,94538,835310,0,3,Downtown / BART,False
5066,AVE,94538,835300,0,3,Downtown / BART,True
5067,DR,94536,832110,0,3,Centerville,False
5068,CT,94538,832600,1,3,Centerville,False
5069,WAY,94536,832400,0,3,Centerville,False
5070,BLVD,94538,832700,2,3,Centerville,True
5071,CT,94538,832800,0,3,Centerville,False
5072,AVE,94538,835310,0,3,Downtown / BART,True
5073,CMN,94538,835310,0,3,Downtown / BART,False
5074,BLVD,94538,835310,0,3,Downtown / BART,True
5075,ST,94536,835400,0,3,Downtown / BART,True
5076,BLVD,94538,835310,0,3,Downtown / BART,True
5077,CT,94536,831730,0,3,Downtown / BART,False
5078,RD,94538,832900,0,3,Centerville,False
5079,DR,94538,835310,0,3,Downtown / BART,True
5080,BLVD,94538,832700,2,3,Centerville,True
5081,AVE,94538,832710,0,3,Centerville,False
5082,CT,94536,832110,0,3,Centerville,False
5083,CT,94536,831730,0,3,Downtown / BART,False
5084,DR,94538,832900,0,3,Centerville,False
5085,CT,94536,835400,0,3,Downtown / BART,False
5086,WAY,94538,832600,1,3,Centerville,False
5087,ST,94538,835310,0,3,Downtown / BART,True
5088,CT,94536,835040,0,3,Downtown / BART,False
5089,PKWY,94536,835200,0,3,Centerville,True
5090,TER,94536,835500,0,3,Downtown / BART,False
5091,TER,94536,835100,0,3,Centerville,False
5092,CMN,94538,835310,0,3,Downtown / BART,False
5093,CT,94538,832600,1,3,Centerville,False
5094,DR,94538,832810,0,3,Centerville,False
5095,CMN,94538,832610,1,3,Centerville,False
5096,GRN,94536,835400,0,3,Downtown / BART,False
5097,ST,94536,832110,0,3,Centerville,False
5098,ST,94536,832210,1,3,Centerville,False
5099,CT,94538,832800,0,3,Centerville,False
5100,TER,94538,832910,0,3,Centerville,False
5101,WAY,94538,832620,2,3,Centerville,False
5102,DR,94536,835400,0,3,Downtown / BART,False
5103,DR,94538,832710,0,3,Centerville,False
5104,RD,94538,832810,0,3,Centerville,False
5105,CT,94536,835010,0,3,Centerville,False
5106,BLVD,94538,835310,0,3,Downtown / BART,True
5107,PKWY,94536,835000,0,3,Downtown / BART,True
5108,DR,94538,832800,0,3,Centerville,False
5109,CMN,94536,835500,0,3,Downtown / BART,False
5110,ST,94536,835200,0,3,Centerville,True
5111,WAY,94536,832400,0,3,Centerville,False
5112,CT,94536,832110,0,3,Centerville,False
5113,AVE,94536,835300,0,3,Downtown / BART,True
5114,RD,94538,832600,1,3,Centerville,False
5115,CT,94538,832810,0,3,Centerville,False
5116,WAY,94538,832710,0,3,Centerville,False
5117,ST,94536,835400,0,3,Downtown / BART,True
5118,ST,94538,832810,0,3,Centerville,False
5119,CMN,94536,835000,0,3,Downtown / BART,False
5120,WAY,94538,832600,1,3,Centerville,False
5121,PL,94538,832910,0,3,Centerville,False
5122,CMN,94538,835310,0,3,Downtown / BART,False
5123,CT,94536,832400,0,3,Centerville,False
5124,BLVD,94538,832700,2,3,Centerville,True
5125,CT,94536,832110,0,3,Centerville,False
5126,TER,94536,835100,0,3,Centerville,True
5127,AVE,94536,835200,0,3,Centerville,True
5128,ST,94536,835100,0,3,Centerville,False
5129,PKWY,94536,835200,0,3,Centerville,True
5130,BLVD,94538,832700,2,3,Centerville,True
5131,AVE,94536,835500,0,3,Downtown / BART,True
5132,PL,94538,832910,0,3,Centerville,False
5133,PL,94536,835000,0,3,Downtown / BART,False
5134,BLVD,94538,832810,0,3,Centerville,False
5135,RD,94538,832900,0,3,Centerville,False
5136,DR,94536,832210,2,3,Centerville,False
5137,RD,94538,832900,0,3,Centerville,False
5138,AVE,94536,832400,0,3,Centerville,False
5139,ST,94536,835300,0,3,Downtown / BART,True
5140,CMN,94538,832910,0,3,Centerville,False
5141,ST,94536,835000,0,3,Downtown / BART,True
5142,RD,94538,832900,0,3,Centerville,False
5143,WAY,94538,832900,0,3,Centerville,False
5144,WAY,94536,832400,0,3,Centerville,False
5145,WAY,94538,832610,2,3,Centerville,True
5146,DR,94536,832400,0,3,Centerville,False
5147,TER,94538,832910,0,3,Centerville,False
5148,ST,94536,835200,0,3,Centerville,True
5149,BLVD,94538,835310,0,3,Downtown / BART,True
5150,WAY,94538,832620,2,3,Centerville,False
5151,DR,94538,832810,0,3,Centerville,False
5152,ST,94536,835200,0,3,Centerville,True
5153,ST,94538,832710,0,3,Centerville,False
5154,AVE,94538,832620,2,3,Centerville,False
5155,CMN,94538,832610,1,3,Centerville,True
5156,RD,94538,832900,0,3,Centerville,False
5157,AVE,94538,832400,0,3,Centerville,True
5158,DR,94536,832400,0,3,Centerville,False
5159,DR,94538,832810,0,3,Centerville,False
5160,CMN,94538,832620,2,3,Centerville,False
5161,DR,94536,835400,0,3,Downtown / BART,False
5162,WAY,94536,832400,0,3,Centerville,False
5163,DR,94538,832610,2,3,Centerville,True
5164,CMN,94538,835310,0,3,Downtown / BART,False
5165,CMN,94536,835100,0,3,Centerville,False
5166,BLVD,94538,835310,0,3,Downtown / BART,True
5167,AVE,94538,832600,1,3,Centerville,True
5168,PL,94538,832910,0,3,Centerville,False
5169,TER,94536,835100,0,3,Centerville,True
5170,DR,94538,832810,0,3,Centerville,False
5171,CMN,94536,835100,0,3,Centerville,True
5172,CMN,94538,832620,2,3,Centerville,False
5173,BLVD,94538,835310,0,3,Downtown / BART,True
5174,WAY,94538,832800,0,3,Centerville,False
5175,BLVD,94538,835310,0,3,Downtown / BART,True
5176,ST,94536,835000,0,3,Downtown / BART,True
5177,CMN,94538,832610,1,3,Centerville,True
5178,TER,94538,832910,0,3,Centerville,False
5179,TER,94536,835100,0,3,Centerville,False
5180,RD,94538,832600,1,3,Centerville,False
5181,CMN,94536,835100,0,3,Centerville,False
5182,RD,94538,832710,0,3,Centerville,False
5183,AVE,94538,832400,0,3,Centerville,True
5184,CMN,94536,835000,0,3,Downtown / BART,False
5185,AVE,94538,832710,0,3,Centerville,False
5186,ST,94538,835310,0,3,Downtown / BART,True
5187,TER,94538,832910,0,3,Centerville,False
5188,CMN,94538,835310,0,3,Downtown / BART,False
5189,BLVD,94538,835310,0,3,Downtown / BART,True
5190,RD,94538,832600,1,3,Centerville,False
5191,BLVD,94538,835310,0,3,Downtown / BART,True
5192,DR,94538,832900,0,3,Centerville,False
5193,RD,94538,832900,0,3,Centerville,False
5194,LOOP,94536,835010,0,3,Centerville,False
5195,CMN,94538,835310,0,3,Downtown / BART,False
5196,CT,94536,831730,0,3,Downtown / BART,False
5197,CMN,94536,835100,0,3,Centerville,False
5198,RD,94538,832600,1,3,Centerville,False
5199,CT,94536,831730,0,3,Downtown / BART,False
5200,BLVD,94538,835310,0,3,Downtown / BART,True
5201,CMN,94536,832210,1,3,Centerville,False
5202,TER,94538,832910,0,3,Centerville,False
5203,ST,94536,835000,0,3,Downtown / BART,True
5204,CMN,94536,835300,0,3,Downtown / BART,False
5205,WAY,94536,835420,0,3,Downtown / BART,True
5206,RD,94536,832400,0,3,Centerville,True
5207,ST,94538,832800,0,3,Centerville,False
5208,CT,94538,832710,0,3,Centerville,False
5209,CT,94536,831730,0,3,Downtown / BART,False
5210,BLVD,94538,832700,2,3,Centerville,True
5211,BLVD,94538,835310,0,3,Downtown / BART,True
5212,ST,94538,832810,0,3,Centerville,False
5213,DR,94538,832900,0,3,Centerville,False
5214,PL,94538,832910,0,3,Centerville,False
5215,AVE,94538,832400,0,3,Centerville,False
5216,CT,94538,832800,0,3,Centerville,False
5217,CT,94536,835010,0,3,Centerville,False
5218,TER,94536,832210,2,3,Centerville,False
5219,ST,94536,835200,0,3,Centerville,True
5220,CMN,94536,835000,0,3,Downtown / BART,False
5221,ST,94536,835420,0,3,Downtown / BART,False
5222,CMN,94538,835310,0,3,Downtown / BART,False
5223,AVE,94538,832800,0,3,Centerville,False
5224,CMN,94538,832610,1,3,Centerville,False
5225,TER,94538,832610,2,3,Centerville,False
5226,CT,94538,832810,0,3,Centerville,False
5227,RD,94538,832600,1,3,Centerville,False
5228,AVE,94536,835300,0,3,Downtown / BART,True
5229,AVE,94538,832600,1,3,Centerville,False
5230,ST,94538,832800,0,3,Centerville,False
5231,DR,94538,832810,0,3,Centerville,False
5232,CMN,94536,835100,0,3,Centerville,False
5233,ST,94536,835400,0,3,Downtown / BART,False
5234,PL,94538,832910,0,3,Centerville,False
5235,DR,94536,831730,0,3,Downtown / BART,False
5236,ST,94536,835420,0,3,Downtown / BART,False
5237,CT,94538,832900,0,3,Centerville,False
5238,ST,94538,832800,0,3,Centerville,False
5239,ST,94536,835200,0,3,Centerville,True
5240,BLVD,94538,832700,2,3,Centerville,True
5241,AVE,94538,832600,1,3,Centerville,False
5242,CMN,94538,835310,0,3,Downtown / BART,False
5243,ST,94536,835300,0,3,Downtown / BART,True
5244,PL,94538,832910,0,3,Centerville,False
5245,AVE,94536,835200,0,3,Centerville,True
5246,AVE,94538,832400,0,3,Centerville,True
5247,AVE,94538,832400,0,3,Centerville,False
5248,AVE,94536,835200,0,3,Centerville,True
5249,WAY,94538,832600,1,3,Centerville,True
5250,WAY,94536,832400,0,3,Centerville,False
5251,TER,94538,832910,0,3,Centerville,False
5252,DR,94538,832710,0,3,Centerville,False
5253,AVE,94538,835300,0,3,Downtown / BART,True
5254,DR,94536,835300,0,3,Downtown / BART,True
5255,DR,94538,832900,0,3,Centerville,False
5256,CT,94536,835000,0,3,Downtown / BART,False
5257,DR,94536,832210,2,3,Centerville,False
5258,AVE,94536,835500,0,3,Downtown / BART,False
5259,AVE,94536,835040,0,3,Downtown / BART,False
5260,CT,94536,835500,0,3,Downtown / BART,False
5261,CMN,94538,835310,0,3,Downtown / BART,False
5262,CMN,94538,832610,1,3,Centerville,False
5263,TER,94538,832910,0,3,Centerville,False
5264,DR,94538,832900,0,3,Centerville,False
5265,AVE,94538,835310,0,3,Downtown / BART,True
5266,ST,94536,835400,0,3,Downtown / BART,True
5267,PKWY,94536,835000,0,3,Downtown / BART,True
5268,BLVD,94538,832700,2,3,Centerville,True
5269,ST,94536,835300,0,3,Downtown / BART,True
5270,RD,94538,832710,0,3,Centerville,False
5271,CMN,94538,832610,1,3,Centerville,False
5272,CMN,94538,832610,1,3,Centerville,False
5273,DR,94536,835400,0,3,Downtown / BART,False
5274,ST,94538,832810,0,3,Centerville,False
5275,CMN,94538,832910,0,3,Centerville,False
5276,AVE,94538,832210,1,3,Centerville,True
5277,CMN,94536,835100,0,3,Centerville,False
5278,CMN,94536,835200,0,3,Centerville,False
5279,ST,94538,832800,0,3,Centerville,False
5280,DR,94536,832400,0,3,Centerville,False
5281,DR,94536,835400,0,3,Downtown / BART,False
5282,DR,94538,832900,0,3,Centerville,False
5283,CMN,94536,835100,0,3,Centerville,False
5284,AVE,94536,835500,0,3,Downtown / BART,True
5285,RD,94538,832810,0,3,Centerville,False
5286,ST,94536,835100,0,3,Centerville,False
5287,AVE,94538,832600,1,3,Centerville,False
5288,ST,94538,832800,0,3,Centerville,False
5289,BLVD,94536,832210,1,3,Centerville,True
5290,CT,94538,832800,0,3,Centerville,False
5291,ST,94538,835310,0,3,Downtown / BART,True
5292,CT,94538,832810,0,3,Centerville,False
5293,DR,94536,835400,0,3,Downtown / BART,False
5294,ST,94538,832800,0,3,Centerville,False
5295,BLVD,94538,835310,0,3,Downtown / BART,True
5296,GRN,94536,835400,0,3,Downtown / BART,False
5297,DR,94536,832400,0,3,Centerville,False
5298,ST,94536,835200,0,3,Centerville,True
5299,ST,94536,835040,0,3,Downtown / BART,False
5300,TER,94538,832610,2,3,Centerville,False
5301,CT,94536,835400,0,3,Downtown / BART,False
5302,BLVD,94536,832210,1,3,Centerville,True
5303,CT,94536,835500,0,3,Downtown / BART,False
5304,RD,94538,832600,1,3,Centerville,False
5305,CT,94538,832620,1,3,Centerville,False
5306,TER,94536,835100,0,3,Centerville,False
5307,DR,94538,832810,0,3,Centerville,False
5308,ST,94536,835200,0,3,Centerville,True
5309,AVE,94536,835200,0,3,Centerville,True
5310,DR,94536,835400,0,3,Downtown / BART,False
5311,DR,94536,835400,0,3,Downtown / BART,False
5312,WAY,94536,835040,0,3,Downtown / BART,False
5313,AVE,94538,832600,1,3,Centerville,False
5314,AVE,94538,835310,0,3,Downtown / BART,True
5315,WAY,94538,832900,0,3,Centerville,False
5316,WAY,94538,832600,1,3,Centerville,False
5317,AVE,94538,832400,0,3,Centerville,True
5318,CMN,94538,835310,0,3,Downtown / BART,False
5319,DR,94538,832900,0,3,Centerville,False
5320,CMN,94536,835200,0,3,Centerville,False
5321,CT,94536,831730,0,3,Downtown / BART,False
5322,CMN,94538,832610,1,3,Centerville,False
5323,ST,94536,835000,0,3,Downtown / BART,True
5324,WAY,94538,832600,1,3,Centerville,False
5325,CMN,94538,832610,1,3,Centerville,False
5326,WAY,94536,832400,0,3,Centerville,False
5327,BLVD,94538,832700,2,3,Centerville,True
5328,BLVD,94538,835310,0,3,Downtown / BART,True
5329,WAY,94536,832400,0,3,Centerville,False
5330,CT,94536,831730,0,3,Downtown / BART,False
5331,CT,94536,835410,0,3,Downtown / BART,False
5332,AVE,94538,832600,1,3,Centerville,False
5333,CT,94536,835010,0,3,Centerville,False
5334,CT,94536,835100,0,3,Centerville,False
5335,PL,94538,832910,0,3,Centerville,False
5336,PL,94536,835000,0,3,Downtown / BART,False
5337,AVE,94538,835310,0,3,Downtown / BART,True
5338,LOOP,94536,835010,0,3,Centerville,False
5339,DR,94538,832810,0,3,Centerville,False
5340,ST,94538,832800,0,3,Centerville,False
5341,ST,94538,835310,0,3,Downtown / BART,True
5342,BLVD,94538,832700,2,3,Centerville,True
5343,PL,94538,832910,0,3,Centerville,False
5344,ST,94536,835300,0,3,Downtown / BART,True
5345,WAY,94538,832900,0,3,Centerville,False
5346,AVE,94536,835040,0,3,Downtown / BART,False
5347,DR,94538,832900,0,3,Centerville,False
5348,WAY,94536,832110,0,3,Centerville,False
5349,AVE,94538,835300,0,3,Downtown / BART,True
5350,TER,94536,835500,0,3,Downtown / BART,False
5351,DR,94538,832710,0,3,Centerville,False
5352,WAY,94536,832400,0,3,Centerville,False
5353,CMN,94536,835000,0,3,Downtown / BART,False
5354,PL,94538,832910,0,3,Centerville,False
5355,CMN,94536,835300,0,3,Downtown / BART,False
5356,ST,94536,835200,0,3,Centerville,True
5357,DR,94538,832900,0,3,Centerville,False
5358,DR,94538,832610,2,3,Centerville,True
5359,CMN,94538,835310,0,3,Downtown / BART,False
5360,DR,94538,832900,0,3,Centerville,False
5361,ST,94538,832800,0,3,Centerville,False
5362,BLVD,94538,832700,2,3,Centerville,True
5363,BLVD,94536,832110,0,3,Centerville,False
5364,AVE,94538,832400,0,3,Centerville,False
5365,DR,94538,832900,0,3,Centerville,False
5366,CMN,94536,835100,0,3,Centerville,True
5367,WAY,94536,832400,0,3,Centerville,False
5368,BLVD,94538,835310,0,3,Downtown / BART,True
5369,CT,94536,835100,0,3,Centerville,False
5370,AVE,94536,835040,0,3,Downtown / BART,False
5371,ST,94536,835400,0,3,Downtown / BART,True
5372,AVE,94536,832400,0,3,Centerville,False
5373,CMN,94536,835100,0,3,Centerville,False
5374,DR,94536,835300,0,3,Downtown / BART,True
5375,CT,94536,831730,0,3,Downtown / BART,False
5376,TER,94536,835500,0,3,Downtown / BART,False
5377,WAY,94538,832900,0,3,Centerville,False
5378,TER,94536,835500,0,3,Downtown / BART,False
5379,CT,94538,832600,1,3,Centerville,False
5380,ST,94536,832210,2,3,Centerville,True
5381,CT,94536,831730,0,3,Downtown / BART,False
5382,PL,94538,832910,0,3,Centerville,False
5383,CT,94538,832620,1,3,Centerville,False
5384,BLVD,94536,835100,0,3,Centerville,True
5385,ST,94536,835100,0,3,Centerville,False
5386,AVE,94538,832710,0,3,Centerville,False
5387,CT,94536,835040,0,3,Downtown / BART,False
5388,AVE,94538,832600,1,3,Centerville,False
5389,ST,94536,835300,0,3,Downtown / BART,True
5390,DR,94538,832620,2,3,Centerville,True
5391,RD,94538,832600,1,3,Centerville,False
5392,BLVD,94538,832700,2,3,Centerville,True
5393,ST,94538,832800,0,3,Centerville,False
5394,RD,94536,832400,0,3,Centerville,True
5395,WAY,94536,832400,0,3,Centerville,False
5396,ST,94538,832800,0,3,Centerville,False
5397,PL,94536,835500,0,3,Downtown / BART,False
5398,DR,94536,835300,0,3,Downtown / BART,True
5399,WAY,94536,832210,2,3,Centerville,False
5400,RD,94538,832600,1,3,Centerville,False
5401,CT,94536,835500,0,3,Downtown / BART,False
5402,RD,94538,832710,0,3,Centerville,False
5403,CT,94536,835400,0,3,Downtown / BART,False
5404,ST,94538,832800,0,3,Centerville,False
5405,DR,94538,832900,0,3,Centerville,False
5406,RD,94538,832710,0,3,Centerville,False
5407,CMN,94538,835310,0,3,Downtown / BART,False
5408,CT,94536,835500,0,3,Downtown / BART,False
5409,AVE,94536,835500,0,3,Downtown / BART,True
5410,BLVD,94538,835310,0,3,Downtown / BART,True
5411,BLVD,94538,835310,0,3,Downtown / BART,True
5412,DR,94536,835300,0,3,Downtown / BART,True
5413,AVE,94538,832710,0,3,Centerville,False
5414,WAY,94536,835410,0,3,Downtown / BART,False
5415,CMN,94538,835310,0,3,Downtown / BART,False
5416,BLVD,94538,832700,2,3,Centerville,True
5417,CMN,94538,832610,1,3,Centerville,False
5418,BLVD,94536,835100,0,3,Centerville,True
5419,ST,94536,835300,0,3,Downtown / BART,True
5420,CMN,94536,835100,0,3,Centerville,False
5421,BLVD,94538,835310,0,3,Downtown / BART,True
5422,DR,94536,835400,0,3,Downtown / BART,False
5423,CT,94536,835400,0,3,Downtown / BART,False
5424,TER,94536,835100,0,3,Centerville,True
5425,CT,94536,835010,0,3,Centerville,False
5426,PL,94536,835000,0,3,Downtown / BART,False
5427,CT,94538,832800,0,3,Centerville,False
5428,WAY,94536,832400,0,3,Centerville,False
5429,DR,94538,832800,0,3,Centerville,False
5430,CT,94536,835410,0,3,Downtown / BART,False
5431,CT,94538,832710,0,3,Centerville,False
5432,RD,94538,832900,0,3,Centerville,False
5433,ST,94538,832710,0,3,Centerville,False
5434,CMN,94538,835310,0,3,Downtown / BART,False
5435,AVE,94538,835310,0,3,Downtown / BART,True
5436,AVE,94536,835500,0,3,Downtown / BART,False
5437,CMN,94538,835310,0,3,Downtown / BART,False
5438,CMN,94536,835300,0,3,Downtown / BART,False
5439,BLVD,94538,835310,0,3,Downtown / BART,True
5440,DR,94536,835300,0,3,Downtown / BART,True
5441,PL,94538,832910,0,3,Centerville,False
5442,WAY,94538,832610,2,3,Centerville,True
5443,CT,94536,831730,0,3,Downtown / BART,False
5444,DR,94538,832810,0,3,Centerville,False
5445,DR,94536,832110,0,3,Centerville,False
5446,RD,94538,832710,0,3,Centerville,False
5447,DR,94536,835200,0,3,Centerville,False
5448,CMN,94536,835050,0,3,Centerville,False
5449,DR,94538,832810,0,3,Centerville,False
5450,ST,94538,832800,0,3,Centerville,False
5451,AVE,94538,832600,1,3,Centerville,False
5452,CT,94538,832620,1,3,Centerville,False
5453,TER,94538,832610,1,3,Centerville,False
5454,RD,94538,832810,0,3,Centerville,False
5455,BLVD,94536,835100,0,3,Centerville,True
5456,CT,94536,831730,0,3,Downtown / BART,False
5457,WAY,94536,835100,0,3,Centerville,False
5458,RD,94538,832810,0,3,Centerville,True
5459,CMN,94538,832620,2,3,Centerville,False
5460,WAY,94538,832600,1,3,Centerville,True
5461,PL,94538,832910,0,3,Centerville,False
5462,TER,94538,832910,0,3,Centerville,False
5463,LOOP,94536,835010,0,3,Centerville,False
5464,WAY,94536,835100,0,3,Centerville,False
5465,TER,94538,832910,0,3,Centerville,False
5466,BLVD,94538,832700,2,3,Centerville,True
5467,BLVD,94536,832210,1,3,Centerville,True
5468,ST,94536,835400,0,3,Downtown / BART,True
5469,BLVD,94538,835310,0,3,Downtown / BART,True
5470,DR,94538,832610,2,3,Centerville,True
5471,AVE,94536,835300,0,3,Downtown / BART,True
5472,DR,94538,832800,0,3,Centerville,False
5473,TER,94536,835500,0,3,Downtown / BART,False
5474,DR,94536,835300,0,3,Downtown / BART,True
5475,CT,94538,832910,0,3,Centerville,False
5476,AVE,94538,832710,0,3,Centerville,False
5477,CT,94536,835400,0,3,Downtown / BART,False
5478,BLVD,94536,835100,0,3,Centerville,True
5479,DR,94536,835300,0,3,Downtown / BART,True
5480,ST,94538,832800,0,3,Centerville,False
5481,DR,94538,832810,0,3,Centerville,True
5482,CT,94538,832600,1,3,Centerville,False
5483,AVE,94536,835300,0,3,Downtown / BART,True
5484,CMN,94538,832610,1,3,Centerville,False
5485,RD,94538,832900,0,3,Centerville,False
5486,CMN,94536,835100,0,3,Centerville,True
5487,ST,94536,835000,0,3,Downtown / BART,True
5488,AVE,94538,832400,0,3,Centerville,True
5489,TER,94538,832610,2,3,Centerville,False
5490,DR,94538,832620,2,3,Centerville,True
5491,WAY,94536,832400,0,3,Centerville,False
5492,PL,94538,832910,0,3,Centerville,False
5493,CMN,94536,835100,0,3,Centerville,False
5494,AVE,94538,832210,2,3,Centerville,False
5495,DR,94536,835400,0,3,Downtown / BART,False
5496,TER,94536,835500,0,3,Downtown / BART,False
5497,PL,94538,832910,0,3,Centerville,False
5498,CT,94536,835400,0,3,Downtown / BART,False
5499,DR,94538,832620,1,3,Centerville,False
5500,TER,94536,835100,0,3,Centerville,False
5501,CMN,94536,835100,0,3,Centerville,False
5502,AVE,94538,832600,1,3,Centerville,False
5503,CT,94536,835040,0,3,Downtown / BART,False
5504,BLVD,94538,835310,0,3,Downtown / BART,True
5505,WAY,94536,832110,0,3,Centerville,False
5506,DR,94538,832810,0,3,Centerville,False
5507,CMN,94536,835420,0,3,Downtown / BART,False
5508,AVE,94538,832710,0,3,Centerville,False
5509,DR,94538,832710,0,3,Centerville,False
5510,CT,94536,835040,0,3,Downtown / BART,False
5511,ST,94536,835400,0,3,Downtown / BART,True
5512,CT,94536,835010,0,3,Centerville,False
5513,WAY,94538,832900,0,3,Centerville,False
5514,TER,94538,832910,0,3,Centerville,False
5515,DR,94536,835300,0,3,Downtown / BART,True
5516,AVE,94538,835300,0,3,Downtown / BART,True
5517,DR,94538,832810,0,3,Centerville,False
5518,ST,94536,835000,0,3,Downtown / BART,False
5519,WAY,94538,832900,0,3,Centerville,False
5520,WAY,94538,832620,2,3,Centerville,False
5521,DR,94538,832610,2,3,Centerville,True
5522,DR,94538,832900,0,3,Centerville,False
5523,AVE,94536,832400,0,3,Centerville,False
5524,AVE,94538,835310,0,3,Downtown / BART,True
5525,CT,94538,832800,0,3,Centerville,False
5526,AVE,94538,832710,0,3,Centerville,False
5527,CT,94538,832600,1,3,Centerville,False
5528,ST,94536,835200,0,3,Centerville,True
5529,DR,94536,831730,0,3,Downtown / BART,False
5530,WAY,94538,832620,2,3,Centerville,False
5531,CMN,94536,835400,0,3,Downtown / BART,False
5532,DR,94536,835400,0,3,Downtown / BART,False
5533,CMN,94536,835100,0,3,Centerville,False
5534,AVE,94538,832600,1,3,Centerville,False
5535,BLVD,94536,835100,0,3,Centerville,True
5536,GRN,94536,835400,0,3,Downtown / BART,False
5537,CMN,94536,835500,0,3,Downtown / BART,False
5538,AVE,94538,832600,1,3,Centerville,True
5539,DR,94538,832900,0,3,Centerville,False
5540,TER,94538,832910,0,3,Centerville,False
5541,AVE,94536,835500,0,3,Downtown / BART,False
5542,CMN,94538,835310,0,3,Downtown / BART,False
5543,ST,94536,835200,0,3,Centerville,True
5544,ST,94536,835300,0,3,Downtown / BART,True
5545,AVE,94536,835200,0,3,Centerville,True
5546,CT,94538,832900,0,3,Centerville,False
5547,PKWY,94536,835000,0,3,Downtown / BART,True
5548,DR,94538,832900,0,3,Centerville,False
5549,WAY,94538,832800,0,3,Centerville,False
5550,AVE,94536,835300,0,3,Downtown / BART,True
5551,DR,94538,832610,2,3,Centerville,True
5552,TER,94536,835200,0,3,Centerville,False
5553,AVE,94536,832400,0,3,Centerville,False
5554,CMN,94538,835310,0,3,Downtown / BART,False
5555,CT,94538,832800,0,3,Centerville,False
5556,ST,94536,835400,0,3,Downtown / BART,False
5557,AVE,94538,832710,0,3,Centerville,False
5558,DR,94538,832620,2,3,Centerville,True
5559,CT,94538,832910,0,3,Centerville,False
5560,CMN,94536,835100,0,3,Centerville,False
5561,WAY,94538,832900,0,3,Centerville,False
5562,DR,94538,832610,1,3,Centerville,False
5563,ST,94536,835000,0,3,Downtown / BART,True
5564,DR,94538,832620,1,3,Centerville,False
5565,DR,94538,832620,2,3,Centerville,False
5566,AVE,94538,832810,0,3,Centerville,False
5567,WAY,94536,835400,0,3,Downtown / BART,False
5568,WAY,94538,832800,0,3,Centerville,False
5569,AVE,94538,832400,0,3,Centerville,False
5570,BLVD,94538,832700,2,3,Centerville,True
5571,ST,94538,832810,0,3,Centerville,False
5572,BLVD,94538,832700,2,3,Centerville,False
5573,PKWY,94536,835000,0,3,Downtown / BART,True
5574,WAY,94536,835410,0,3,Downtown / BART,False
5575,DR,94536,832210,2,3,Centerville,False
5576,CT,94538,832900,0,3,Centerville,False
5577,DR,94538,832800,0,3,Centerville,False
5578,DR,94538,832900,0,3,Centerville,False
5579,BLVD,94538,832700,2,3,Centerville,True
5580,CMN,94538,835310,0,3,Downtown / BART,False
5581,CT,94536,835000,0,3,Downtown / BART,False
5582,DR,94538,832600,1,3,Centerville,False
5583,WAY,94538,832710,0,3,Centerville,False
5584,DR,94538,832620,2,3,Centerville,True
5585,AVE,94536,835400,0,3,Downtown / BART,False
5586,ST,94538,832600,1,3,Centerville,False
5587,RD,94538,832710,0,3,Centerville,False
5588,AVE,94538,832400,0,3,Centerville,True
5589,PKWY,94536,835300,0,3,Downtown / BART,True
5590,CMN,94538,835310,0,3,Downtown / BART,False
5591,CMN,94538,832620,2,3,Centerville,False
5592,ST,94536,835300,0,3,Downtown / BART,False
5593,RD,94538,832900,0,3,Centerville,False
5594,CT,94538,832910,0,3,Centerville,False
5595,ST,94536,835000,0,3,Downtown / BART,True
5596,RD,94538,832600,1,3,Centerville,False
5597,WAY,94536,835400,0,3,Downtown / BART,False
5598,AVE,94538,832600,1,3,Centerville,False
5599,CMN,94538,832910,0,3,Centerville,False
5600,BLVD,94538,832700,2,3,Centerville,True
5601,ST,94536,832210,1,3,Centerville,True
5602,RD,94538,832810,0,3,Centerville,True
5603,DR,94536,835300,0,3,Downtown / BART,True
5604,TER,94538,832610,2,3,Centerville,False
5605,CT,94538,832800,0,3,Centerville,False
5606,AVE,94538,832620,2,3,Centerville,False
5607,WAY,94538,832900,0,3,Centerville,False
5608,CT,94536,835010,0,3,Centerville,False
5609,AVE,94536,835500,0,3,Downtown / BART,False
5610,DR,94538,832810,0,3,Centerville,False
5611,AVE,94538,832600,1,3,Centerville,True
5612,PL,94538,832910,0,3,Centerville,False
5613,CMN,94538,835310,0,3,Downtown / BART,False
5614,ST,94538,832800,0,3,Centerville,False
5615,RD,94538,832810,0,3,Centerville,True
