Hid,StreetType,Zip,Precinct,PrecinctSub,District,CityArea,isApt,cHid
535,AVE,94538,835300,0,3,Downtown / BART,True,535
536,BLVD,94538,835310,0,3,Downtown / BART,True,536
537,WAY,94538,832620,2,3,Centerville,False,537
538,DR,94538,832610,2,3,Centerville,True,538
539,DR,94536,835300,0,3,Downtown / BART,True,539
540,AVE,94538,832810,0,3,Centerville,False,540
541,RD,94538,832810,0,3,Centerville,False,541
542,TER,94538,832610,1,3,Centerville,False,542
543,TER,94538,832610,1,3,Centerville,False,543
544,WAY,94536,832210,1,3,Centerville,False,544
545,AVE,94538,835300,0,3,Downtown / BART,True,545
546,AVE,94536,835500,0,3,Downtown / BART,True,546
547,DR,94538,832810,0,3,Centerville,False,547
548,CMN,94536,835400,0,3,Downtown / BART,False,548
549,BLVD,94538,835310,0,3,Downtown / BART,True,549
550,AVE,94538,832400,0,3,Centerville,True,550
551,CT,94536,835010,0,3,Centerville,False,551
552,ST,94536,835300,0,3,Downtown / BART,True,552
553,WAY,94536,832400,0,3,Centerville,False,553
554,AVE,94538,832400,0,3,Centerville,False,554
555,DR,94538,832600,1,3,Centerville,False,555
556,ST,94536,835000,0,3,Downtown / BART,True,556
557,DR,94536,835100,0,3,Centerville,False,557
558,AVE,94538,835300,0,3,Downtown / BART,True,558
559,CT,94538,832800,0,3,Centerville,False,559
560,CMN,94538,835310,0,3,Downtown / BART,False,560
561,CT,94536,835420,0,3,Downtown / BART,False,561
562,ST,94538,832800,0,3,Centerville,False,562
563,CT,94538,832800,0,3,Centerville,False,563
564,AVE,94538,832610,1,3,Centerville,False,564
565,AVE,94538,835300,0,3,Downtown / BART,True,565
566,BLVD,94536,835300,0,3,Downtown / BART,True,566
567,PKWY,94536,835300,0,3,Downtown / BART,True,567
568,CIR,94536,835400,0,3,Downtown / BART,False,568
569,CMN,94536,835300,0,3,Downtown / BART,False,569
570,AVE,94536,835040,0,3,Downtown / BART,False,570
571,CMN,94536,835000,0,3,Downtown / BART,False,571
572,RD,94538,832600,1,3,Centerville,False,572
573,ST,94538,832810,0,3,Centerville,False,573
574,LN,94538,832810,0,3,Centerville,False,574
575,WAY,94536,832110,0,3,Centerville,False,575
576,PKWY,94536,835300,0,3,Downtown / BART,True,576
577,CT,94536,835500,0,3,Downtown / BART,False,577
578,ST,94536,835300,0,3,Downtown / BART,True,578
579,DR,94536,835300,0,3,Downtown / BART,True,579
580,TER,94538,835420,0,3,Downtown / BART,False,580
581,DR,94538,832620,1,3,Centerville,False,581
582,CMN,94536,835100,0,3,Centerville,False,582
583,ST,94536,832210,2,3,Centerville,True,583
584,CMN,94538,835310,0,3,Downtown / BART,False,584
585,DR,94538,832620,2,3,Centerville,True,585
586,ST,94538,835310,0,3,Downtown / BART,True,586
587,CMN,94536,835010,0,3,Centerville,False,587
588,CMN,94536,835100,0,3,Centerville,False,588
589,WAY,94538,832620,1,3,Centerville,False,589
590,PKWY,94536,835100,0,3,Centerville,False,590
591,DR,94536,832400,0,3,Centerville,False,591
592,DR,94536,835300,0,3,Downtown / BART,True,592
593,AVE,94538,835310,0,3,Downtown / BART,True,593
594,DR,94536,835300,0,3,Downtown / BART,True,594
595,BLVD,94538,835310,0,3,Downtown / BART,True,595
596,AVE,94538,832600,1,3,Centerville,False,596
597,AVE,94538,832600,1,3,Centerville,False,597
598,CMN,94538,835310,0,3,Downtown / BART,False,598
599,ST,94538,832800,0,3,Centerville,False,599
600,WAY,94536,832400,0,3,Centerville,False,600
601,TER,94538,835420,0,3,Downtown / BART,True,601
602,ST,94538,832810,0,3,Centerville,False,602
603,CT,94538,832710,0,3,Centerville,False,603
604,AVE,94538,835300,0,3,Downtown / BART,True,604
605,WAY,94536,835400,0,3,Downtown / BART,False,605
606,WAY,94536,832400,0,3,Centerville,False,606
607,CMN,94536,835100,0,3,Centerville,False,607
608,CT,94538,832900,0,3,Centerville,False,608
609,CMN,94536,832210,2,3,Centerville,False,609
610,CT,94536,831730,0,3,Downtown / BART,False,610
611,ST,94538,832800,0,3,Centerville,False,611
612,AVE,94538,835300,0,3,Downtown / BART,True,612
613,DR,94538,832810,0,3,Centerville,False,613
614,WAY,94538,832610,2,3,Centerville,False,614
615,CIR,94536,835400,0,3,Downtown / BART,False,615
616,DR,94538,832620,2,3,Centerville,False,616
617,CMN,94536,835100,0,3,Centerville,False,617
618,TER,94536,835200,0,3,Centerville,False,618
619,BLVD,94538,835310,0,3,Downtown / BART,True,619
620,CMN,94538,835310,0,3,Downtown / BART,False,620
621,DR,94536,835300,0,3,Downtown / BART,True,621
622,BLVD,94538,832700,2,3,Centerville,True,622
623,CMN,94538,832910,0,3,Centerville,False,623
624,BLVD,94538,832700,2,3,Centerville,True,624
625,AVE,94538,832620,2,3,Centerville,False,625
626,WAY,94538,832600,1,3,Centerville,False,626
627,AVE,94538,832210,1,3,Centerville,True,627
628,CT,94538,832710,0,3,Centerville,True,628
629,DR,94538,832620,2,3,Centerville,False,629
630,DR,94538,832900,0,3,Centerville,False,630
631,BLVD,94538,835310,0,3,Downtown / BART,True,631
632,WAY,94538,832610,2,3,Centerville,True,632
633,BLVD,94538,832700,1,3,Centerville,True,633
634,CT,94536,835100,0,3,Centerville,False,634
635,ST,94536,835300,0,3,Downtown / BART,True,635
636,LOOP,94536,835010,0,3,Centerville,False,636
637,DR,94538,832620,2,3,Centerville,True,637
638,DR,94538,832810,0,3,Centerville,False,638
639,PKWY,94536,835300,0,3,Downtown / BART,True,639
640,CT,94538,832710,0,3,Centerville,False,640
641,BLVD,94538,832700,2,3,Centerville,True,641
642,BLVD,94538,835310,0,3,Downtown / BART,True,642
643,CMN,94536,832210,1,3,Centerville,False,643
644,CMN,94536,835000,0,3,Downtown / BART,False,644
645,CT,94536,835400,0,3,Downtown / BART,False,645
646,AVE,94538,832400,0,3,Centerville,True,646
647,CMN,94538,832610,1,3,Centerville,False,647
648,RD,94536,832400,0,3,Centerville,False,648
649,CMN,94538,832620,2,3,Centerville,False,649
650,CT,94536,835500,0,3,Downtown / BART,False,650
651,DR,94536,832110,0,3,Centerville,False,651
652,AVE,94536,835200,0,3,Centerville,True,652
653,CMN,94538,835310,0,3,Downtown / BART,False,653
654,DR,94538,832800,0,3,Centerville,False,654
655,PL,94538,832910,0,3,Centerville,False,655
656,BLVD,94538,832810,0,3,Centerville,False,656
657,AVE,94536,835300,0,3,Downtown / BART,True,657
658,ST,94536,835300,0,3,Downtown / BART,True,658
659,ST,94536,835300,0,3,Downtown / BART,True,659
660,DR,94536,832210,2,3,Centerville,False,660
661,BLVD,94538,835310,0,3,Downtown / BART,True,661
662,DR,94538,832600,1,3,Centerville,False,662
663,AVE,94538,832710,0,3,Centerville,False,663
664,CMN,94538,832610,1,3,Centerville,False,664
665,DR,94538,832620,1,3,Centerville,False,665
666,CT,94536,832210,2,3,Centerville,False,666
667,CMN,94538,832910,0,3,Centerville,False,667
668,AVE,94538,835300,0,3,Downtown / BART,True,668
669,WAY,94536,832400,0,3,Centerville,False,669
670,BLVD,94538,835310,0,3,Downtown / BART,True,670
671,WAY,94538,832710,0,3,Centerville,False,671
672,ST,94536,835200,0,3,Centerville,True,672
673,CT,94538,832600,1,3,Centerville,False,673
674,DR,94538,832810,0,3,Centerville,False,674
675,ST,94536,835300,0,3,Downtown / BART,True,675
676,DR,94538,832610,2,3,Centerville,True,676
677,TER,94536,832110,0,3,Centerville,False,677
678,AVE,94538,832810,0,3,Centerville,False,678
679,AVE,94538,832710,0,3,Centerville,False,679
680,DR,94536,832110,0,3,Centerville,False,680
681,CMN,94538,832620,2,3,Centerville,False,681
682,BLVD,94538,832700,2,3,Centerville,True,682
683,AVE,94538,832400,0,3,Centerville,True,683
684,BLVD,94538,835310,0,3,Downtown / BART,True,684
685,CMN,94538,832610,1,3,Centerville,False,685
686,CMN,94538,832610,1,3,Centerville,False,686
687,CMN,94536,835100,0,3,Centerville,False,687
688,DR,94538,832900,0,3,Centerville,False,688
689,RD,94538,832900,0,3,Centerville,False,689
690,CT,94536,835010,0,3,Centerville,False,690
691,DR,94538,832610,1,3,Centerville,False,691
692,ST,94536,835200,0,3,Centerville,True,692
693,CT,94536,835040,0,3,Downtown / BART,False,693
694,PL,94538,832910,0,3,Centerville,False,694
695,TER,94538,832610,2,3,Centerville,False,695
696,WAY,94538,832620,1,3,Centerville,False,696
697,CMN,94538,835310,0,3,Downtown / BART,False,697
698,TER,94536,835000,0,3,Downtown / BART,False,698
699,DR,94538,832620,2,3,Centerville,False,699
700,AVE,94536,835400,0,3,Downtown / BART,False,700
701,CMN,94538,835310,0,3,Downtown / BART,False,701
702,CT,94536,831730,0,3,Downtown / BART,False,702
703,DR,94536,835300,0,3,Downtown / BART,True,703
704,DR,94536,832110,0,3,Centerville,False,704
705,DR,94536,832210,2,3,Centerville,False,705
706,BLVD,94538,832700,1,3,Centerville,False,706
707,DR,94536,832110,0,3,Centerville,False,707
708,AVE,94538,832600,1,3,Centerville,True,708
709,DR,94536,835300,0,3,Downtown / BART,True,709
710,AVE,94538,832600,1,3,Centerville,False,710
711,RD,94536,832400,0,3,Centerville,False,711
712,RD,94538,832600,1,3,Centerville,False,712
713,CMN,94538,835310,0,3,Downtown / BART,False,713
714,CMN,94536,832210,1,3,Centerville,False,714
715,ST,94538,832600,1,3,Centerville,False,715
716,DR,94538,832900,0,3,Centerville,False,716
717,CT,94538,832600,1,3,Centerville,False,717
718,PL,94538,832910,0,3,Centerville,False,718
719,BLVD,94538,835310,0,3,Downtown / BART,True,719
720,CMN,94538,835310,0,3,Downtown / BART,False,720
721,CT,94536,832110,0,3,Centerville,False,721
722,TER,94536,835100,0,3,Centerville,False,722
723,CT,94536,831730,0,3,Downtown / BART,False,723
724,DR,94538,832610,2,3,Centerville,True,724
725,DR,94538,832810,0,3,Centerville,False,725
726,CMN,94536,835000,0,3,Downtown / BART,False,726
727,DR,94536,835400,0,3,Downtown / BART,False,727
728,AVE,94538,832400,0,3,Centerville,False,728
729,CT,94538,832900,0,3,Centerville,False,729
730,ST,94536,835300,0,3,Downtown / BART,True,730
731,BLVD,94536,835100,0,3,Centerville,True,731
732,BLVD,94536,835050,0,3,Centerville,False,732
733,DR,94538,832810,0,3,Centerville,False,733
734,AVE,94538,832620,2,3,Centerville,False,734
735,CMN,94538,832910,0,3,Centerville,False,735
736,CT,94538,832800,0,3,Centerville,False,736
737,ST,94536,835300,0,3,Downtown / BART,True,737
738,TER,94536,835000,0,3,Downtown / BART,False,738
739,CT,94536,835100,0,3,Centerville,False,739
740,AVE,94536,835500,0,3,Downtown / BART,True,740
741,WAY,94538,832900,0,3,Centerville,False,741
742,CT,94538,832600,1,3,Centerville,False,742
743,BLVD,94538,832700,2,3,Centerville,True,743
744,ST,94536,832110,0,3,Centerville,False,744
745,CMN,94538,835310,0,3,Downtown / BART,False,745
746,CT,94536,832400,0,3,Centerville,False,746
747,ST,94538,832710,0,3,Centerville,False,747
748,DR,94538,832810,0,3,Centerville,False,748
749,ST,94536,835010,0,3,Centerville,False,749
750,AVE,94538,835300,0,3,Downtown / BART,True,750
751,ST,94538,832810,0,3,Centerville,False,751
752,RD,94538,832600,1,3,Centerville,False,752
753,CT,94536,835500,0,3,Downtown / BART,False,753
754,ST,94536,835100,0,3,Centerville,False,754
755,DR,94538,832710,0,3,Centerville,False,755
756,TER,94536,835200,0,3,Centerville,False,756
757,CT,94538,832800,0,3,Centerville,False,757
758,CT,94536,831730,0,3,Downtown / BART,False,758
759,AVE,94536,835300,0,3,Downtown / BART,True,759
760,BLVD,94538,832700,2,3,Centerville,True,760
761,DR,94538,832810,0,3,Centerville,False,761
762,TER,94536,835200,0,3,Centerville,False,762
763,AVE,94538,835310,0,3,Downtown / BART,True,763
764,ST,94536,832210,1,3,Centerville,True,764
765,PKWY,94536,835300,0,3,Downtown / BART,True,765
766,TER,94538,832910,0,3,Centerville,False,766
767,RD,94538,832900,0,3,Centerville,False,767
768,DR,94536,832110,0,3,Centerville,False,768
769,AVE,94538,832400,0,3,Centerville,True,769
770,ST,94536,835000,0,3,Downtown / BART,True,770
771,CT,94536,835400,0,3,Downtown / BART,False,771
772,WAY,94538,832620,2,3,Centerville,False,772
773,CT,94538,832800,0,3,Centerville,False,773
774,WAY,94538,832620,2,3,Centerville,False,774
775,DR,94536,835300,0,3,Downtown / BART,True,775
776,CMN,94536,835420,0,3,Downtown / BART,False,776
777,CT,94538,832800,0,3,Centerville,False,777
778,CT,94538,832800,0,3,Centerville,False,778
779,AVE,94538,835300,0,3,Downtown / BART,True,779
780,DR,94536,832400,0,3,Centerville,False,780
781,BLVD,94536,835010,0,3,Centerville,False,781
782,CMN,94538,832620,2,3,Centerville,False,782
783,TER,94536,832110,0,3,Centerville,False,783
784,CT,94538,832600,1,3,Centerville,False,784
785,AVE,94538,832800,0,3,Centerville,False,785
786,DR,94538,832710,0,3,Centerville,False,786
787,WAY,94538,832900,0,3,Centerville,False,787
788,PKWY,94536,835000,0,3,Downtown / BART,True,788
789,CMN,94536,835010,0,3,Centerville,False,789
790,TER,94536,835500,0,3,Downtown / BART,False,790
791,AVE,94536,835040,0,3,Downtown / BART,False,791
792,PL,94538,832910,0,3,Centerville,False,792
793,CT,94538,832620,1,3,Centerville,False,793
794,AVE,94536,835500,0,3,Downtown / BART,True,794
795,RD,94538,832600,1,3,Centerville,False,795
796,WAY,94536,832400,0,3,Centerville,False,796
797,BLVD,94538,832700,2,3,Centerville,True,797
798,BLVD,94538,832700,2,3,Centerville,True,798
799,CMN,94538,835310,0,3,Downtown / BART,False,799
800,AVE,94538,832400,0,3,Centerville,False,800
801,LOOP,94536,835010,0,3,Centerville,False,801
802,CMN,94538,832610,1,3,Centerville,False,802
803,WAY,94538,832600,1,3,Centerville,False,803
804,ST,94536,832110,0,3,Centerville,False,804
805,GRN,94536,835400,0,3,Downtown / BART,False,805
806,CMN,94538,832910,0,3,Centerville,False,806
807,WAY,94536,832210,1,3,Centerville,False,807
808,ST,94538,832800,0,3,Centerville,False,808
809,CMN,94538,832910,0,3,Centerville,False,809
810,AVE,94538,832210,1,3,Centerville,True,810
811,PKWY,94536,835300,0,3,Downtown / BART,True,811
812,WAY,94536,832210,2,3,Centerville,False,812
813,ST,94538,832800,0,3,Centerville,False,813
814,LN,94538,832610,2,3,Centerville,True,814
815,TER,94538,832610,2,3,Centerville,False,815
816,CT,94536,835100,0,3,Centerville,False,816
817,CMN,94536,835100,0,3,Centerville,False,817
818,PL,94538,832910,0,3,Centerville,False,818
819,CT,94536,831730,0,3,Downtown / BART,False,819
820,ST,94538,835310,0,3,Downtown / BART,True,820
821,BLVD,94538,832700,1,3,Centerville,True,821
822,DR,94536,835300,0,3,Downtown / BART,True,822
823,BLVD,94538,832700,2,3,Centerville,True,823
824,WAY,94536,835040,0,3,Downtown / BART,False,824
825,DR,94538,832810,0,3,Centerville,False,825
826,AVE,94536,835300,0,3,Downtown / BART,True,826
827,CMN,94536,835420,0,3,Downtown / BART,False,827
828,DR,94538,832710,0,3,Centerville,False,828
829,DR,94536,832110,0,3,Centerville,False,829
830,TER,94536,835100,0,3,Centerville,False,830
831,CMN,94536,835100,0,3,Centerville,False,831
832,TER,94538,835420,0,3,Downtown / BART,False,832
833,AVE,94536,835200,0,3,Centerville,True,833
834,PL,94536,835500,0,3,Downtown / BART,False,834
835,CT,94538,832600,1,3,Centerville,False,835
836,DR,94538,832810,0,3,Centerville,False,836
837,DR,94536,835300,0,3,Downtown / BART,True,837
838,WAY,94536,832400,0,3,Centerville,False,838
839,AVE,94538,835300,0,3,Downtown / BART,True,839
840,DR,94536,832210,1,3,Centerville,True,840
841,CT,94538,832910,0,3,Centerville,False,841
842,PL,94538,832910,0,3,Centerville,False,842
843,CMN,94536,832210,2,3,Centerville,False,843
844,CT,94536,832110,0,3,Centerville,False,844
845,DR,94536,832400,0,3,Centerville,False,845
846,AVE,94536,835300,0,3,Downtown / BART,True,846
847,BLVD,94538,832700,2,3,Centerville,True,847
848,AVE,94536,835040,0,3,Downtown / BART,False,848
849,BLVD,94538,835310,0,3,Downtown / BART,True,849
850,WAY,94536,832210,2,3,Centerville,False,850
851,WAY,94538,832620,2,3,Centerville,False,851
852,AVE,94538,832600,1,3,Centerville,False,852
853,RD,94538,832600,1,3,Centerville,False,853
854,ST,94536,835400,0,3,Downtown / BART,False,854
855,PL,94538,832910,0,3,Centerville,False,855
856,BLVD,94538,832700,2,3,Centerville,True,856
857,DR,94536,832210,2,3,Centerville,False,857
858,ST,94536,835200,0,3,Centerville,True,858
859,PL,94538,832910,0,3,Centerville,False,859
860,CMN,94536,835000,0,3,Downtown / BART,False,860
861,BLVD,94538,835310,0,3,Downtown / BART,True,861
862,BLVD,94538,835310,0,3,Downtown / BART,True,862
863,CT,94536,835000,0,3,Downtown / BART,False,863
864,ST,94536,835300,0,3,Downtown / BART,True,864
865,WAY,94538,832600,1,3,Centerville,True,865
866,PL,94538,832910,0,3,Centerville,False,866
867,TER,94536,835000,0,3,Downtown / BART,False,867
868,AVE,94536,832110,0,3,Centerville,False,868
869,PL,94538,832910,0,3,Centerville,False,869
870,AVE,94536,835200,0,3,Centerville,True,870
871,LN,94538,832900,0,3,Centerville,False,871
872,TER,94536,835100,0,3,Centerville,True,872
873,DR,94538,832800,0,3,Centerville,False,873
874,AVE,94538,835300,0,3,Downtown / BART,False,874
875,CMN,94536,835100,0,3,Centerville,True,875
876,BLVD,94536,832210,1,3,Centerville,True,876
877,PL,94538,832910,0,3,Centerville,False,877
878,AVE,94538,835310,0,3,Downtown / BART,True,878
879,DR,94536,835300,0,3,Downtown / BART,True,879
880,AVE,94538,832210,2,3,Centerville,False,880
881,DR,94538,832900,0,3,Centerville,False,881
882,CMN,94536,835100,0,3,Centerville,False,882
883,WAY,94536,832400,0,3,Centerville,False,883
884,WAY,94538,832600,1,3,Centerville,False,884
885,PL,94536,835410,0,3,Downtown / BART,False,885
886,DR,94536,835400,0,3,Downtown / BART,False,886
887,TER,94538,835420,0,3,Downtown / BART,False,887
888,DR,94536,832400,0,3,Centerville,False,888
889,RD,94538,832600,1,3,Centerville,False,889
890,DR,94536,832400,0,3,Centerville,False,890
891,AVE,94536,835040,0,3,Downtown / BART,False,891
892,AVE,94538,835310,0,3,Downtown / BART,True,892
893,ST,94536,832210,1,3,Centerville,True,893
894,BLVD,94536,835500,0,3,Downtown / BART,False,894
895,RD,94538,832600,1,3,Centerville,False,895
896,DR,94538,832620,1,3,Centerville,False,896
897,DR,94538,832900,0,3,Centerville,False,897
898,CMN,94536,835100,0,3,Centerville,False,898
899,LOOP,94536,835010,0,3,Centerville,False,899
900,DR,94538,832620,1,3,Centerville,False,900
901,CT,94538,832900,0,3,Centerville,False,901
902,CT,94536,835410,0,3,Downtown / BART,False,902
903,CMN,94538,832610,1,3,Centerville,False,903
904,AVE,94538,835310,0,3,Downtown / BART,True,904
905,CT,94538,832800,0,3,Centerville,False,905
906,PKWY,94536,835000,0,3,Downtown / BART,True,906
907,CMN,94536,835300,0,3,Downtown / BART,False,907
908,CMN,94538,835310,0,3,Downtown / BART,False,908
909,PL,94538,832910,0,3,Centerville,False,909
910,TER,94538,832610,2,3,Centerville,False,910
911,DR,94536,832400,0,3,Centerville,False,911
912,DR,94536,835400,0,3,Downtown / BART,True,912
913,ST,94536,835000,0,3,Downtown / BART,True,913
914,TER,94536,835100,0,3,Centerville,False,914
915,AVE,94538,832800,0,3,Centerville,False,915
916,RD,94538,832600,1,3,Centerville,False,916
917,PKWY,94536,835200,0,3,Centerville,True,917
918,GRN,94536,835400,0,3,Downtown / BART,False,918
919,WAY,94536,832210,2,3,Centerville,False,919
920,CT,94536,835040,0,3,Downtown / BART,False,920
921,WAY,94536,835420,0,3,Downtown / BART,True,921
922,ST,94536,835000,0,3,Downtown / BART,True,922
923,CMN,94538,835310,0,3,Downtown / BART,False,923
924,CMN,94536,835200,0,3,Centerville,False,924
925,RD,94538,832900,0,3,Centerville,False,925
926,PL,94538,832910,0,3,Centerville,False,926
927,DR,94538,832810,0,3,Centerville,False,927
928,DR,94536,835400,0,3,Downtown / BART,False,928
929,AVE,94538,835300,0,3,Downtown / BART,True,929
930,CT,94538,832600,1,3,Centerville,False,930
931,CIR,94536,835400,0,3,Downtown / BART,False,931
932,AVE,94536,835300,0,3,Downtown / BART,True,932
933,PL,94538,832910,0,3,Centerville,False,933
934,AVE,94536,835200,0,3,Centerville,True,934
935,RD,94538,832810,0,3,Centerville,True,935
936,AVE,94538,832710,0,3,Centerville,False,936
937,CT,94536,831730,0,3,Downtown / BART,False,937
938,CT,94536,835410,0,3,Downtown / BART,False,938
939,CT,94536,835500,0,3,Downtown / BART,False,939
940,BLVD,94538,835310,0,3,Downtown / BART,True,940
941,CT,94536,831730,0,3,Downtown / BART,False,941
942,DR,94538,832800,0,3,Centerville,False,942
943,PL,94538,832910,0,3,Centerville,False,943
944,WAY,94538,832620,2,3,Centerville,False,944
945,PL,94538,832910,0,3,Centerville,False,945
